person_id_A,first_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id
49198340-81f9-404d-a860-cf2a69c91c38,emiily,dixon, 9, antill street, mcivor house, botany, 4560, vic, , 22, 07 27293537,4367087
d1a47b76-2168-4b45-b3e3-0e68d591657c,talyah,roche, , de graaff street, , keiraville, 2281, nsw, , 11, 03 87978274,7416811
f66a1ff8-6304-4990-8120-c95dc649c0c1,tyrone,gilfedder, 18, tillyard drive, greenbank, culburra beach, 2079, nsw, 19170830, , 07 54262246,9154689
f2880580-357e-4f28-a104-a6c5f796501d,mikaela,hendricks, 36, katherine avenue, wyncliffe, north ward, 2580, vic, 19260316, , 07 67850277,8979017
96817cbb-1e19-41c4-bd2f-ab7055a58888,seth,hentze, , hilder street, , highett, 2430, wa, 19121129, 22, 03 61449017,3529533
5e1713d0-7a04-4f86-abeb-ace1bf24186a,jessica,mantovano, 124, langdon avenue, edwards chambers, orange, 2164, qld, 19490312, 30, 08 66572265,7433340
875fb0d0-897b-4a56-85e9-fea063663f43,gabrielle,miles, 20, raphael close, , knockrow, 2440, vic, 19371221, 31, 02 94181649,2557848
6f1d0866-270e-4070-adab-c90f8d5f720d,charlotte,webb, 9, kitchener street, windorah, parramatta, 4818, nsw, , 28, 02 34650507,6506276
83d99082-5275-48c9-a377-7f2018319313,reuben,maihua, 10, weddin circuit, laguna estate, westmead, 4061, wa, 19160129, 34, 03 46428314,3018932
42fc01ca-13c0-46a3-bd9d-a1514673c1c1,meg,burman, 123, beetaloo street, mountview, kingaroy, 2840, nsw, 19540205, 21, 08 62748915,6911871
e82021d8-fff5-4133-be54-622ae5be062a,patrick,blackwell, 44, jefferis street, , rosslyn park, 4670, act, 19560618, 37, 02 72460321,7401924
754ce212-4851-4686-ae86-0c803b3f082a,aaliyah,white, 1, , , bacchus marsh, 2250, vic, 19470728, 27, 07 60735515,9602516
d199dbf3-4a1b-4ed3-b851-3efa30485084,phoebe,kuki, 5606, liverpool street, lumeah homes, kellyville, 2166, vic, 19350711, , 07 05477242,4470631
172a1eec-e76a-468f-adca-ce5146563fbe,jake,george, , giles street, , midland, 2759, , 19361006, 33, 02 48905885,7138009
08ed45ab-1b37-40cf-9f12-3e9c33159df9,alessandria,bottroff, 11, grylls crescent, , beechboro, 2518, qld, 19350604, , 08 96218449,3566294
b28b2c53-1d23-485e-b357-a4362d2206b5,alissa,jardine, 8, carlile street, unt 2, bayview, 4305, vic, 19100922, 34, 03 11534386,7292108
659e8589-e4cc-419e-ba2d-60229a2b1202,pascale,nickolai, 13, cossington smith crescent, kingaroy garden, uranquinty, 3011, nsw, 19380216, 36, ,6110443
513c85ac-9566-4934-a609-d211e03924b7,luke,beams, 2, irvine street, brandywine stud, kingsford, 4570, qld, 19951129, 31, 07 95991222,7405910
15928384-4c34-4c61-b886-d1bff07efecd,sam,oddy, 6, mandurah place, , kangaroo flat, 6110, vic, 19281024, , 08 30940452,3637296
5ac7826b-86fb-4966-88d3-a6f08fd73ad1,isabella,brooker, 90, chuculba crescent, , rosebery, 5097, tas, 19060821, 36, 03 30956641,5901415
b3ead92f-8bcb-4d9c-9f6a-cdd4f279b3bb,timothy,, 119, crisp circuit, , torquay, 6228, nsw, 19620416, , 07 56026579,8002675
f2f34b2c-63cd-4ba3-94e4-2b28e4ac7479,noah,gehlken, 4, bennelong crescent, , port douglas, 0810, qld, 19040920, 36, 07 01462209,1131269
67d1ac9a-15eb-430e-980a-3fa4e2f9e640,rebecca,burford, 45, , unt 2, taree, 6063, sa, 19200528, , 02 88095945,5463260
72dd138b-f6ca-4391-a797-32e947e23e47,deakin,bishop, 11, tazewell circuit, , moffat beach, 3214, wa, 19480416, 20, 04 30646556,1681741
3fac0a41-7b67-4160-8942-a1697b054219,kylie,van den acker, 13, sollya place, , yeronga, 2170, sa, 19271113, 28, 08 46722592,8287530
2ae2e033-4201-498b-8a2e-d7529316f86f,joshua,beattie, 23, suttor street, , norwood, 2145, nsw, 19620621, 30, 07 47420558,9288831
bdcf2b58-25d0-49d0-aa84-ec650625bd6c,tiffany,haren, 3, elimatta street, , wellington point, 5169, sa, 19990613, 30, 03 28908201,7662758
bfd65363-8f5a-4a5c-8fc5-5a6385500762,lucas,renfrey, 107, arkell place, , slacks creek, 4017, qld, 19340917, , 02 09266880,2913544
9532d45b-29e0-4396-bff5-88d856b9ec18,harrison,cannell, 81, bimberi crescent, st francis room, moranbah, 2759, , 19920310, 28, 07 32289067,3754520
e3c3ae4b-d181-43b3-a207-02542553924e,brianna,furness, 184, sugarloaf circuit, , casino, 3777, vic, 19230425, 34, 04 43695038,5413059
2838e485-8608-4631-a038-22ada3f91659,hayley,statton, 87, collier street, melaleuca, elanora heights, 3630, , , 26, 07 05409056,8917726
54116742-2ec5-4ddd-bff5-adac5c2d3e5d,sophie,white, 6, hawkesbury crescent, , albion park, 4680, vic, 19620114, 26, 03 23070363,6864909
c204b111-338e-436e-9b09-fa7c9039d491,adrian,dixon, 16, curr place, shopping centre, auburn, 4746, wa, 19681225, 29, 02 75452852,6853024
7a643c34-f49c-48c1-baf9-6936a006ad55,amalia,warnock, 7, colebatch place, north road, aspley, 5052, nsw, , 26, 08 86024518,2280300
20307a5a-673b-4460-9fa6-6b5b12d432b9,thomas,clarke, 10, mcshane place, , sheidow park, 2282, vic, 19340311, 26, 08 22976190,7035403
3f09ed4d-5c30-4611-8a9d-1c8f6cd0cb92,samuel,reid, 58, baume crescent, , mount eliza, 2289, vic, 19500531, 25, 02 46545154,5393215
8ae7b423-2155-4a91-af1b-d7c4de179c42,april,lavender, 12, neales street, mystra, drysdale, 4020, qld, 19171005, , 08 58508615,7000636
69a91e8d-1ff5-4778-933a-9561b6363fca,jacob,alves, 7, huelin circuit, , altona north, 5440, vic, 19770221, 32, 08 34403354,9669273
64111a3e-d032-4912-a36e-2d7e51bee94e,henry,, 52, , , robina, 6060, wa, 19410910, , 04 99659922,8282817
a146afc8-bc8b-4cbc-a13a-7915f11c20a7,abbie,, 9, lawrence crescent, , charlestown, 3190, vic, 19520312, 28, 07 34665188,5335149
0a556533-9a6e-4f46-a736-6b8a15a1604c,jakob,rankine, 90, joske place, marina one, labrador, 5152, qld, 19270617, , 07 95909816,4829171
40ae8d91-ced2-45a7-bd11-5dc8b6d73763,erin,wiseman, 22, malindi place, morn moot, albany creek, 4077, qld, 19280318, 32, 04 12611288,7060990
5bc8b786-dd54-48bb-aa4a-a4810d9c723a,chloe,lanyon, 31, hodgson crescent, , casula, 2614, vic, , , 02 74311979,4696591
28be939d-78d6-4084-8182-f60686a9bdf0,jessica,rocha, 23, mcdougall street, , culburra beach, 5540, nsw, 19600215, 28, 03 33765028,1735054
41bdba3a-09d2-418a-98d5-aa51f65f0077,mia,waller, 495, somerset street, , st ives, 4740, sa, 19780419, 31, 07 00380484,4078851
f4bb77eb-adc8-4b10-945f-a4f02f1173ae,shenae,lowe, 106, florence fuller crescent, , bassendean, 2577, vic, 19750221, 9, 08 97591633,2630839
05807477-a5aa-4327-bccd-d91d5f46b7dc,abbey,dunstone, 18, paul coe crescent, sanctuary lodge, coffs harbour, 3030, sa, 19611214, 29, 07 23822279,1855372
67d6e050-cc85-4c24-960a-ac0741c85fd7,ryan,gallman, 10, bynoe place, , cowra, 7109, , 19040919, 25, 07 83340800,9453726
7d26f06a-8509-44e8-b715-8c2bb159e6c6,fergus,clarke, 45, coxen street, arawang, abbotsford, 4060, qld, 19280309, 23, 08 31671661,8103553
7e3f7e60-9c57-44c8-977e-3562109891ce,alexandra,paterson, 12, hutcheon place, harvies haven, forestdale, 2220, sa, 19360519, , 03 07038965,7885471
ee22be8a-4ba0-45a3-aa40-fe9c979ea94a,matthew,mcgregor, 63, brown street, , bicton, 5063, vic, 19560905, 34, 03 43322551,6600269
db34ca98-e2e6-4831-a791-eb4ca835e643,noah,white, 22, kennedy street, , broken hill, 2558, qld, 19640326, 25, 08 18556120,2776059
01b5821e-78cd-4b36-9100-bd26f4630715,sarah,fitzpatrick, 18, ebeling court, , balwyn north, 2075, wa, 19840414, 32, 08 82291446,1490675
50c7c66e-3a91-461b-8ee9-fa5d20cb7d24,brianna,desilva, 4, murchison street, , windsor, 4218, nsw, 19800107, , 08 22092351,9883651
422d9862-9ab5-42e3-bd47-e5573894d247,sarah,mccarthy, 1, shumack street, , mount eliza, 5051, qld, , 39, 08 84710515,4425846
4cceae93-c4aa-47bb-ac63-0384043a5054,alexander,hyland, 18, yarrawonga street, dryburgh cottage, burpengary, 7322, nsw, 19510612, 34, 02 13858346,1161435
c5894dc8-721d-43d9-a861-910e60d7db37,dylan,clarke, 14, mccabe crescent, , lakemba, 3148, qld, 19060428, 33, 07 21066217,6951762
3b4d142b-a98c-4619-b044-ec4dad0b7044,evan,nguyen, 406, cumberlege crescent, , greenacre, 5163, qld, 19291124, 33, 07 96027356,9982576
e60bfd01-834d-4e0c-86e7-f8ce577d1124,louis,rees, 20, dalyell street, eden park, allambie, 5051, sa, 19710910, 30, 03 08346797,1953771
0d1deb2a-7d06-46c5-aa24-a4fea3693f28,madeleine,baillie, 41, girrahween street, , auburn, 4507, qld, 19440828, 36, ,6493576
7d6cab38-0850-440f-b28f-76439c7f036e,lachlan,webb, 26, noble close, , maiden gully, 2460, nsw, 19791105, 26, 04 25963090,2959454
e3335b42-b6d0-4079-a227-354c44b4ec4c,zac,snajdar, 39, banambila street, , seaview downs, 6239, wa, 19441117, 41, 07 74389042,1656933
a1f77ce6-cd8e-49f4-b8e0-d3752eac07cf,matthew,george, 4, ragless circuit, , blackburn north, 3040, nsw, 19781109, 28, 02 04767007,9738953
9b37de25-10e0-4c96-8f8d-930aa10dde15,oliver,roman, 44, , , wangaratta, 2145, nsw, 19390618, 12, 07 29240737,6086825
a4bfa983-315d-4bac-a8a9-8dcfc475dadc,samuel,white, 63, osmand street, , north rocks, 2165, vic, 19950206, 22, 08 81741605,4110772
bc073fea-20a5-4f34-9c40-6f6ee69cf036,riley,armanini, 37, bardolph street, highvale village, park orchards, 3043, qld, 19990720, 39, 07 83125913,9753643
e2379f9d-842a-4499-9d8e-382ad2612743,hanna,maynard, 3, castley circuit, cherokee vlge, giralang, 2176, nsw, 19961116, 8, 04 18330649,5257637
5fd251b7-7e73-4e89-8fd5-1a2662e6fd34,isobel,tweedie, 26, degraves crescent, bethel hostel, margaret river, 2320, vic, 19850202, 22, ,7021059
3fbdd78c-24b7-4433-a7c0-c34ad8496ada,sonja,geue, 6, bingham circuit, , beecroft, 5223, , 19671213, 32, 07 74389600,3868513
71693728-20d2-4ea4-89c5-68487923d0c9,cheyenne,jukic, 90, kindler place, , yorkeys knob, 2870, vic, 19471105, 33, 03 43246028,6724514
dc89fe00-50c9-4aef-af81-e6130118e397,isabelle,noble, 19, moynihan street, , lake illawarra, 4306, qld, 19481216, 32, 03 86131808,8633396
cfbe527a-43ba-489a-98ed-b7b530eedbc1,rory,bellchambers, 14, cossington smith crescent, jingara, ballan, 4702, vic, , 31, 04 90470988,5617373
de4cc31d-a80b-4c8c-aa70-c98ccfaf014f,georgia,haviv, 7, hamersley place, fulham park, seaforth, 3520, vic, 19780326, 27, 07 15374182,9486621
477c6f34-467a-43a1-8055-35430597be79,connor,priest, 55, kootingal street, milamba, north haven, 4078, vic, 19300206, , 08 26322534,6522523
643b612a-08ee-42b8-9878-d157e992de50,jamie,jeffries, 3, beirne street, , crookwell, 0870, qld, 19780106, 22, 07 22724870,4854207
4dd2b145-4af0-4679-b879-980a696d376e,raquel,tuft, 33, windradyne street, rosehill, beeliar, 2480, wa, 19091006, , 08 17149475,4607386
ab0f94d7-630a-4f5c-85cd-3c137206a52d,travis,bivone, 18, beasley street, , albury, 4217, , 19500801, 10, 08 89843056,3435693
bed3ecda-0e30-45dc-80ad-e17d18a2f5a7,kyle,white, 42, bateman street, , summer hill, 3094, , 19940809, , 04 40167732,2905493
cdb4f4ae-5c1b-41d8-afff-40841d3fad68,emiily,pringle, 5, maribyrnong avenue, , mount warren park, 5640, sa, , 28, 04 02663647,9927735
1d50d33a-21d3-4a22-8161-b17b5e3e5066,isabella,berryman, 26, , , altona meadows, 2439, wa, 19671104, 20, 04 39298610,1175426
d76ca29e-8e55-4cf3-98b1-b3d5985001c8,michael,mcmullen, 63, tytherleigh street, wdgee street, alice springs, 3018, wa, , 29, 08 58753485,9156864
8426fbce-4c79-494b-90a8-6e5be0983638,kade,reid, 102, mather street, salimtal, murrumbateman, 3104, nsw, 19160809, , 03 34606896,5626457
7168c740-651b-4fd9-bb5f-3f32b9763b01,joshua,prak, 56, ebden street, , eight mile plains, 6076, nsw, 19510807, 34, 02 78372012,2724139
df1c7456-b03d-46c7-a164-11cf2545a371,alyssa,ryan, 78, euree street, macian house, cooloongup, 4053, sa, 19590422, 29, 02 70515501,4343232
7fd1683a-2115-4394-b033-4f84b4d4b0fc,olivia,lowry, 17, diamantina crescent, mountain views, singleton heights, 4470, qld, 19390926, , 02 51073358,5790116
ef3616dd-7b49-4a96-9305-c898bf7f5fe1,benjamin,mason, 9, le souef crescent, , gawler west, 4035, vic, 19080929, 30, 04 91480731,3997179
0bd219d6-f08f-4ca2-95d4-e35edd0c22a6,billy,wardle, 129, dobell circuit, , tingalpa, 3149, act, 19840310, 23, 03 53200635,4046114
b90406f6-bc42-44ca-bc17-cdbb7d61785a,jacqueline,bishop, 36, john cleland crescent, , athelstone, 3020, nsw, 19410827, 22, 07 10977247,4051427
14d0a1e2-6cbb-403c-8250-b0de0aa93215,joshua,dolliver, 1, blair street, , williamstown, 3043, , 19401112, 40, 07 76245675,2756468
5be94e30-93d4-4d04-9c3e-fbaf588c996a,kira,kulbach, 1, barnard circuit, , arundel, 3095, qld, 19021206, 40, 04 57942028,2352026
223971df-c2ef-44dc-b8f1-b3388af25ead,amy,mackinlay, 10, apperly close, , echuca east, 3757, wa, 19821018, 30, 03 66209438,1207951
7c1dbab4-f236-4673-b4d6-f8e6f837a657,matilda,furneaux, 229, vasey crescent, ardroy-south, devonport, 2560, vic, 19171014, 26, 08 97096651,3880144
6b5dc479-6986-4954-8406-9a4fcc4fb7c6,harrison,white, 1, hawker street, wheatlea, wendouree, 3838, qld, 19740610, , 08 60188197,1593733
bb936688-53c9-4991-b6a3-84d771e9ea53,jake,mcnicholl, 16, malcolm place, , belmont, 2463, , , , 04 37078549,6807514
fc3d228b-c2f3-4d4e-aa89-830b8eec1a8d,shanaye,spicer, 228, temperley street, , gordonvale, 4101, qld, 19690419, 31, 07 77310674,5907323
125c3d9a-1eff-4982-ae33-843adab09aa4,charles,mcmullen, 26, michael holt crescent, , belrose, 3141, vic, 19461223, , ,9472064
8915336e-7bc3-451f-8047-34b68aa2170d,travis,de gennaro, 106, dowthwaite street, , vermont, 2902, sa, 19200412, 33, 08 25016792,4669308
cd66e193-1f82-4180-8c78-7990aefaa1e1,samuel,saengmany, 392, violet grover place, learning earth farm, avondale heights, 2008, nsw, 19340122, 36, 07 52694918,4336157
9d9f69cc-6f22-4da7-9943-e365e7d8ff64,aidan,labrin, 23, carandini street, bowan brae, cleveland, 2075, nsw, 19910906, 28, 03 34448689,8112992
6969d8a3-e2de-4f52-8f50-687c96484646,dylan,shepherd, 38, wallaroo road, rose valley farm, beverly hills, 3910, sa, 19721208, 8, 04 54540159,5300928
9eb8a092-3672-4334-85a1-f9df1e365950,lachlan,fajri, 73, strehlow place, , turner, , tas, 19151231, 29, 07 71986284,8413296
24ca1e5c-a3f8-45b4-ba19-a324afcc347e,katelyn,rees, 23, alpen street, springdale, port douglas, 6018, nsw, 19740302, 26, 08 60686489,6593638
fd0aea98-70be-4a0a-ab8e-5bbb2fbf5d34,holly,finlay, 430, wentworth avenue, peak view, alligator creek, 3021, nsw, 19030624, , 03 67109613,5672511
83379ffb-bbc4-4cb4-ab50-e5b24f391447,jacob,gulliver, 53, style arcade, , carlingford, 4814, nsw, 19461117, 31, 02 33335053,5946073
2fce147f-af73-4e22-923a-4e007590701f,,barram, 4, cox street, , toowoomba, 5064, qld, 19210203, , 07 44967568,6187973
6bd52163-3924-463f-9739-dea5988253e9,,green, 114, cromwell circuit, , oakleigh east, 4019, nsw, 19530104, 37, ,5138983
ace049f1-9e74-4ca6-a67e-38536334f710,,cowell, 87, starritt place, , ringwood north, 3087, tas, 19710510, 33, 02 27403999,3311010
e0fec717-33b8-4bdf-bd4b-fd9c4cac4772,aidan,hingston, 20, ern florence crescent, , melville, 4114, nsw, 19020708, 27, 07 93037389,5433837
fd3d5734-f5f6-4292-a8c9-4883a8a35dba,diamond,soman, 10, euree street, , miami, 2761, qld, 19930623, 31, 03 38479183,2394791
7c72cbf3-b4ca-4623-a364-c62f7a3c9b8e,laklynn,papanikolopoulos, 31, fullerton crescent, , chittaway point, 4216, nsw, 19891012, 28, 04 17918031,8653853
4e68614e-0f76-4333-a9d5-0ff8edb2ecaf,nicholas,sabbith, 44, sturdee crescent, , como, 2228, nsw, 19110526, 21, 03 64060178,5530659
55e7ba5a-a740-4da1-86a4-02a2e82d4dcd,lily,nguyen, 17, bindel street, , doubleview, 3507, qld, , 25, 08 44107234,3852196
5fc1dbba-4eb2-42c2-895d-b20cffae6b01,anthony,clarke, 67, mcfarlan place, , potts point, 4800, , 19110910, 25, 02 74861615,9913735
623a72a8-1fde-4014-b475-77d7cfc5b6aa,jeremiah,, 45, bootle place, , moresby, 2574, , 19640422, 31, 04 40555739,6170135
7438c285-db7f-4798-ba73-c6e9dbbeff90,joshua,kranic, 36, paul coe crescent, turf club frost, waterloo, 2880, qld, 19790511, 25, 03 08994166,8363793
ed1d288a-55c7-4a3a-9ea6-8fa46f754540,tasman,benger, 19, banvard place, , lalor, 5163, vic, 19870606, 27, 02 23763953,3507746
8510ab70-41b6-48ca-bae4-c0dbe5fa707d,michael,, 113, badenoch crescent, , woodville gardens, 2263, vic, 19360111, 32, 07 17199893,9744625
2c5c7a86-841a-4e50-94d6-2a0a169f4953,phillip,berry, 50, whitham place, jaholma park, dianella, 2148, wa, 19261223, , 03 05805622,1387004
e5edffdd-c054-43fb-8688-1ad8129d2cf9,matthew,campbell, 24, de graaff street, , netherby, 4113, , 19720130, 30, 08 02843604,8517108
316c8bb5-78bb-48e1-9373-8ef5125e62f8,kayla,shambrook, 13, hawkesbury crescent, , cabramatta, 5082, qld, 19470728, 28, 04 37644187,5215599
59f126ac-4525-4c89-9038-5130f30a516e,campbell,stanley, 85, rollston street, , punchbowl, 3233, nsw, 19620919, , 07 62739791,3602740
5201c0db-0a4d-4a51-9519-6d687cc9abab,erin,kilmartin, 315, tenison-woods circuit, , innaloo, 2828, vic, 19311107, 30, 08 02411139,3083831
0b1bdad5-ae19-4f59-83e4-431ace1695e6,molly,luthra, 25, hodgson crescent, tarwyn park, auburn, 4000, wa, 19420510, 11, 03 87712433,5955572
2369109d-f41f-4e69-97f8-b9619137a9c5,,miles, 32, kosciusko avenue, , magill, 4300, qld, 19970917, 31, 04 12078454,4100828
14d42f7e-8584-40f8-9003-fcf270088667,blake,white, 47, geils court, , mullumbimby, 2643, nsw, 19161222, 28, 08 51472300,2975817
ff33cf77-e683-4f3d-b234-b7a0b0bb08d5,michael,zafiropoulos, 20, manuka circle, , coleambally, 6014, wa, , 35, 08 21361196,8609918
4546eaa0-6321-4a08-87f4-cc25f00cfb9b,chelsea,matthews, 169, mcclintock street, , avondale heights, 2528, vic, , 27, ,1495301
24e24c5a-4289-441d-90d1-17ff44dfac60,kristo,tzannes, 43, carron street, , beverly hills, 2164, vic, 19020218, 30, 07 16523589,8011363
6ee9dc24-2099-4cab-a629-fedad0b12fb5,mason,pannenburg, 18, badenoch crescent, , craigie, 2477, vic, 19171211, 31, 08 30056326,7164240
0f40aa02-dde1-4009-9e00-9bd42d6446d3,sophie,paine, 9, east place, moorefields, newborough, 3082, vic, 19010819, , 07 50621695,1893852
3d3e496b-6812-4260-95fd-3f8a1b1a73e5,max,russin, 144, aspinall street, the tops, raby, 4551, wa, 19380606, , 04 07637315,7640772
1f47bc59-9908-460a-943a-c9ea9ecc07ac,carmen,miels, 7, faunce crescent, , booragul, 2161, qld, 19830428, 11, 07 61953962,6731278
68270387-7017-4b4b-934d-83af5a7a1dd3,kyle,martinovic, 3, templeton street, flt 17, noble park, 3844, vic, 19340129, 25, 07 83276921,8683001
ea2e0323-4b24-4884-b030-bec10d5ef174,lucy,nguyen, 19, smiths road, villa 2, bossley park, 3127, qld, 19680131, 29, 04 57064275,3646869
07381985-d743-4d4d-85f5-e26b4d692110,lachlan,feil, 21, nicholas street, mudhill, burleigh heads, 7248, , 19471021, , 07 71346745,2754641
a0cbb141-281a-439f-8841-525b774fad54,sophie,morrison, 146, embley street, ra 156, ascot vale, 3675, nsw, 19700510, 27, 08 12376606,7964147
bc76f36d-5e70-47f5-b8f3-ce9edd57a7c4,jack,pettingill, 31, dann close, phantom ranch, port macquarie, 2530, , 19690829, 11, 04 87433550,8334526
b938bf0a-91d8-4835-8c0d-bac7f01c75c4,seth,kempe, 49, banks street, , wantirna, 6168, tas, , 30, 02 90555094,7045290
740a517c-0424-440d-84bf-88deec8fde8e,jacob,gold, 12, yagan place, rosetta village, beaconsfield upper, 5118, tas, 19081010, 32, 08 68030030,4234182
66b2613e-ade3-43eb-8c2f-8a2b0cf13c42,emmet,germinario, 1316, dalley crescent, , wantirna, 5127, nsw, 19400415, 19, 02 01129747,4450372
1d13f6c7-bac7-4b7d-93f6-879abb4d30d9,aurora,noble, 50, , , margaret river, 3124, nsw, 19701207, 27, 03 06062389,2379631
7f677968-b732-41a7-a788-d2c9e7419e1b,benjamin,mccracken, 11, proby place, , kingsford, 7250, act, 19040216, 38, 07 89700659,1862973
5bb5c4f9-ae42-457e-8d22-4c4ceaa06177,lachlan,bradshaw, 6, halfrey circuit, , beenleigh, 6014, wa, 19570313, , 07 26990437,4653894
77d25b95-e17b-41a5-a1e0-df434cd5b4a7,olivia,white, 4, irvine street, leisure living vlge, port noarlunga south, 2630, qld, 19390727, 13, 03 81705047,6442314
f4ad7adc-2a46-4b09-a613-8d4e1d62e500,jack,zilm, 5, maynard street, wee waa, lakemba, 2164, sa, 19320911, , 04 73576586,3629189
73715c93-20c9-4f87-b3c0-3b8dcfad99eb,catherine,campton, 1011, bailey place, , belgian gardens, 5042, vic, 19820608, 33, 03 46071543,7322155
2bcf3b8d-5bbf-44ab-b0c1-e80eaf61e538,thomas,jukic, 31, dallachy place, , alfred cove, 2089, , 19740801, 29, 08 74883507,3400028
16462df6-73e2-4f65-ae69-2cd6093fd83b,bridget,scarce, 2, bellchambers crescent, charters towers electorate office stock, parramatta, 2093, vic, 19881226, 35, 08 89881404,2357042
05b258a5-2424-4a02-b94e-ad1a2c0da7d3,travis,webb, 31, wakefield avenue, eddington, winthrop, 2176, vic, 19550616, 31, 08 77993053,7845624
abc2e304-7e9e-4ae5-bc28-7e6106cca118,mikayla,finlay, 5, britton place, roskhill, mill park, 4211, nsw, , 41, ,7797570
b6dfc09a-6b18-4294-8282-b7575536215a,tayla,mcneill, 8, burston place, , coconut grove, 3204, wa, , 25, 03 59247502,4934951
e9e2ca0b-821f-4bd9-aecc-1186fecac69c,abbie,apted, 37, starke street, , port augusta, 4053, nsw, 19220308, 34, 08 29003673,7922436
0aeea710-dba8-422a-a61a-40f7cb2376a1,,colpo, 27, blackwood terrace, thistledoo, stretton, 2227, vic, 19970419, 20, 04 32049664,7330173
c09693e7-9e91-4020-8ec9-7f6abca72002,natalia,white, 53, clive steele avenue, colooli village, flinders park, 2161, wa, 19711007, , 04 05897196,5243318
d3368077-6f1d-4451-8da3-f9485c04d85e,max,reid, 65, de grey place, , noarlunga downs, 2148, nsw, 19050912, 35, 03 54340200,4770047
cc9fc7c8-1710-42ea-bcc8-2c83a688a79d,jade,vincent, 20, gurrang avenue, , annandale, 3996, , 19850728, 20, 02 41374818,2701627
8b7a5a8d-1939-4b81-bc29-896bb591d5ee,james,finlay, 16, cashion court, , west wollongong, 3012, sa, 19620626, , 08 41796533,2116699
521c07b4-ae2c-4bfa-8ecd-95da1bb43f2d,teresa,spratt, 52, tregellas crescent, cladagh cottage, lake tyers beach, 2042, tas, 19350216, 20, 02 12549271,7003086
39c3ad9d-6bce-40f4-91b9-cf7318a842f7,lewis,meadows, 7, macarthur avenue, , scarborough, , nsw, 19850419, 28, 08 96367808,4143977
754aab1e-dca1-4538-8444-2b4e52179a46,caitlin,campbell, 98, nangor street, raworth cottage medical practice, hillside, 5087, sa, 19981021, 29, 07 51798930,2788415
2ad52de6-b940-407e-b387-7c8605e6e0a0,brooke,clarke, 83, alberga street, trewilga, eight mile plains, 6430, qld, 19680630, 33, ,2316682
47698c00-3004-40c0-91b3-38f07b33c652,gabriel,karoussis, 1217, oldham court, , ascot vale, 4559, qld, 19100826, , 03 28836415,6255860
c0212bd2-55fa-43bd-b86f-07fbef6c98fa,seanna,cute, 68, stradbroke street, , murarrie, 3799, nsw, 19770102, 23, 08 40335782,9827282
8c5c5cbb-3ae9-499e-9423-5a5e92d0c4be,georgia,webb, 36, wolff crescent, foran track, junee, 2060, nsw, 19370112, 21, 02 96537609,2103945
fd284b19-29b5-4cc4-86a7-61bf9b6d2bb0,dylan,kelley, 5, sid barnes crescent, , millbank, 3108, vic, 19020621, 23, 04 43032020,7831682
8e0818c5-9884-4d4f-aa34-0291378966f6,jacob,godfrey, 39, dryandra street, , edgecliff, 2019, sa, 19701210, , 03 38601467,4926131
04962efb-6ada-4b7b-98bf-fee413dbc688,kane,ho, 18, selwyn street, gordonvale, stirling north, 4702, sa, 19420709, 24, 04 07422009,9229897
6ca7e00e-5aee-4d92-93ef-8a1326fc36ef,madeline,santi, 56, annan close, , bayonet head, 7330, vic, , 27, 04 66735290,4683243
9d2e6399-b977-4289-a262-025b2bd37f52,emiily,petersen, 15, tarrant crescent, , cundletown, 3101, nsw, 19640311, 32, 08 83536447,9777677
97bfc614-27a5-48b0-b1a8-dae22f1489d3,rachel,wallent, 27, ballarat street, rowethorpe, winmalee, 3218, nsw, 19780101, 10, 02 28980087,5924321
de78e26a-43da-4db6-84d2-ed24593c76ce,annalise,white, 2, barringer street, , springfield, 3018, vic, 19840829, 25, ,6713275
9038ba9a-3577-419c-b596-70d6febaa9aa,kydan,jolly, 69, onkaparinga crescent, bimbimbie vlge, mooloolaba, 2196, qld, 19570908, 24, 04 86451704,1805203
34d9acfd-56f1-46e8-b859-a39ba3b4e09f,aidan,browne, 16, macpherson street, , st lucia, 4217, vic, 19530224, 24, 03 49717899,5819669
124dff9d-a08e-474f-8802-34dc852b7d60,caleb,thorpe, 1, , , leichhardt, 4053, nsw, 19710224, , 04 66686751,9069839
51c088b8-bfb7-44e9-be81-1bf06bff3162,oliver,howie, 32, wheatley street, homevale, cabramatta, 2762, qld, 19351118, 36, 07 12691565,9492064
19d00e81-63a3-4cb4-879e-078eb953c95f,joshua,stanley, 12, copland drive, kames, ballina, 2460, nsw, 19520218, 24, 03 27276911,7023538
f4ff766e-1587-4b25-a27a-1281a4254d5b,talissa,mcdermid, 2, blueberry street, settlers cove, north haven, 4550, wa, 19990823, 21, 07 36286290,8677875
455928af-f127-4fee-b1f7-03114b0177bc,thomas,wardle, 20, , , dickson, 3795, act, 19670728, 28, ,2567800
df696931-39db-4a9d-93a2-1fc2a1cc8597,jamie,defrancesco, 12, castleton crescent, , quairading, 3207, nsw, 19430416, , 08 99448096,1139530
b9b3fde4-216b-49b3-ae65-94771c8f5225,phoebe,kirchener, 14, castley circuit, , campsie, 4013, nsw, 19420222, 21, 02 20748489,4363895
65e82c03-bdc1-494b-bbb0-20154328dd05,casey,wynne, 223, gairdner circuit, rosedale, thornlie, 3741, vic, 19750825, 27, 08 08279265,5242389
